state_fips,state_pc,statename,yearmonth,bbce,bbce_inclmt,bbce_asset,bbce_a_amt,bbce_a_veh,bbce_hh,bbce_sen,call,cap,certearn0103,certearn0406,certearn0712,certearn1399,certearnavg,certearnmed,certeld0103,certeld0406,certeld0712,certeld1399,certeldavg,certeldmed,certnonearn0103,certnonearn0406,certnonearn0712,certnonearn1399,certnonearnavg,certnonearnmed,ebtissuance,faceini,facerec,fingerprint,noncitadultfull,noncitadultpart,noncitchildfull,noncitchildpart,nonciteldfull,nonciteldpart,oapp,outreach,reportsimple,transben,vehexclall,vehexclamt,vehexclone
18,IN,Indiana,200503,0,-9,-9,-9,-9,-9,-9,0,0,0.01302556,0.841684699,0.145289734,0,6.670485973,6,0,0.067015067,0.932984948,0,11.56474972,12,0.015181592,0.610345721,0.370360762,0.004111921,8.022321701,6.666666508,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200504,0,-9,-9,-9,-9,-9,-9,0,0,0.01246308,0.851264954,0.136271968,0,6.664260387,6,0,0.080482624,0.919517398,0,11.48394394,12,0.018729469,0.613970816,0.36318782,0.004111921,7.948741913,6.666666508,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200505,0,-9,-9,-9,-9,-9,-9,0,0,0.00476304,0.86459142,0.130645514,0,6.689549446,6,0,0.096528918,0.893601477,0.009869626,11.49256897,12,0.018729469,0.622291565,0.358978957,0,7.877822876,6,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200506,0,-9,-9,-9,-9,-9,-9,0,0,0.00476304,0.878822327,0.116414621,0,6.604938984,6,0,0.095246561,0.894883811,0.009869626,11.50026321,12,0.015909176,0.632558703,0.351532131,0,7.855948448,6,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200507,0,-9,-9,-9,-9,-9,-9,0,0,0.00476304,0.869517922,0.125719041,0,6.66038084,6,0,0.062627293,0.927503109,0.009869626,11.70319366,12,0.015909176,0.631406248,0.352684587,0,7.878890038,6,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200508,0,-9,-9,-9,-9,-9,-9,0,0,0.00476304,0.884269238,0.110967748,0,6.579343319,6,0,0.112326942,0.877803445,0.009869626,11.34977341,12,0.011979191,0.627838194,0.360182643,0,7.977038383,6,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200509,0,-9,-9,-9,-9,-9,-9,0,0,0.00476304,0.915973723,0.079263255,0,6.364940643,6,0,0.15448764,0.835642755,0.009869626,11.08001328,12,0.008062787,0.624795616,0.367141604,0,7.984568596,6,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200510,0,-9,-9,-9,-9,-9,-9,0,0,0,0.900834441,0.099165551,0,6.406031609,6,0,0.175810501,0.814319909,0.009869626,10.92091751,12,0.00451491,0.62466538,0.370819747,0,8.013893127,6,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200511,0,-9,-9,-9,-9,-9,-9,0,0,0.004736561,0.901262641,0.094000824,0,6.347400188,6,0,0.146791413,0.853208601,0,11.01607418,12,0.00451491,0.644658744,0.346172392,0.004653965,7.931307316,6,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200512,0,-9,-9,-9,-9,-9,-9,0,0,0.01057714,0.881774187,0.107648656,0,6.427706718,6,0,0.142021015,0.857979,0,11.02932644,12,0.003367266,0.642308593,0.349670202,0.004653965,7.92919302,6,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200601,0,-9,-9,-9,-9,-9,-9,0,0,0.016456347,0.883320034,0.100223616,0,6.372211933,6,0,0.169231623,0.830768347,0,10.86606312,12,0.006620192,0.640433192,0.348292649,0.004653965,7.920936584,6,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200602,0,-9,-9,-9,-9,-9,-9,0,0,0.016456347,0.878580213,0.104963422,0,6.39487648,6,0,0.134684324,0.865315676,0,11.12856865,12,0.01039201,0.646843314,0.338110685,0.004653965,7.82286787,6,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200603,0,-9,-9,-9,-9,-9,-9,0,0,0.016456347,0.865483642,0.118060023,0,6.488557816,6,0,0.092523627,0.907476366,0,11.39832878,12,0.01039201,0.632555127,0.352398932,0.004653965,7.955553055,6,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200604,0,-9,-9,-9,-9,-9,-9,0,0,0.016456347,0.896876156,0.0866675,0,6.398087978,6,0,0.079409733,0.920590281,0,11.50817108,12,0.01039201,0.631889284,0.353064716,0.004653965,7.995296001,6,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200605,0,-9,-9,-9,-9,-9,-9,0,0,0.011719787,0.900251448,0.088028744,0,6.435049057,6,0,0.088969767,0.911030233,0,11.4412508,12,0.01039201,0.619649947,0.369958043,0,8.004541397,6,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200606,0,-9,-9,-9,-9,-9,-9,0,0,0.005879207,0.910735786,0.083384991,0,6.417692661,6,0,0.073599525,0.926400483,0,11.54884338,12,0.010129459,0.626279116,0.363591433,0,7.978624344,6,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200607,0,-9,-9,-9,-9,-9,-9,0,0,0,0.907061577,0.092938453,0,6.478207111,6,0,0.076713413,0.923286557,0,11.530159,12,0.010962378,0.60482049,0.384217143,0,8.095067978,6,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200608,0,-9,-9,-9,-9,-9,-9,0,0,0,0.911520362,0.088479616,0,6.48672533,6,0,0.061561067,0.938438952,0,11.62107372,12,0.00719056,0.605964005,0.38684544,0,8.143110275,6,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200609,0,-9,-9,-9,-9,-9,-9,0,0,0.014752898,0.900290072,0.084957041,0,6.380039215,6,0,0.072014146,0.927985847,0,11.55835533,12,0.011342964,0.621678948,0.366978079,0,8.028530121,6,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200610,0,-9,-9,-9,-9,-9,-9,0,0,0.019429516,0.865481436,0.115089044,0,6.522769451,6,0,0.06799417,0.932005823,0,11.58247471,12,0.011342964,0.625526071,0.363130957,0,7.998209953,6,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200611,0,-9,-9,-9,-9,-9,-9,0,0,0.019429516,0.867096782,0.113473713,0,6.486946106,6,0,0.077209204,0.922790766,0,11.50621891,12,0.014864743,0.64555943,0.3356888,0.003887004,7.903504372,6,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200612,0,-9,-9,-9,-9,-9,-9,0,0,0.019429516,0.87943542,0.101135105,0,6.419929981,6,0,0.107222632,0.892777383,0,11.3261385,12,0.011760029,0.640063763,0.344289184,0.003887004,7.955875874,6,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200701,0,-9,-9,-9,-9,-9,-9,0,0,0.019429516,0.887104511,0.093465962,0,6.360146046,6,0,0.076898128,0.923101902,0,11.50808525,12,0.012193292,0.656334817,0.327584893,0.003887004,7.849899292,6,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200702,0,-9,-9,-9,-9,-9,-9,0,0,0.024485398,0.85847789,0.117036708,0,6.481575966,6,0,0.105551779,0.894448221,0,11.33616352,12,0.012193292,0.645706534,0.338213205,0.003887004,7.913299084,6,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200703,0,-9,-9,-9,-9,-9,-9,0,0,0.016398679,0.880419552,0.103181757,0,6.463395596,6,0,0.150467783,0.849532247,0,11.02884865,12,0.008040889,0.629715919,0.358356208,0.003887004,8.004545212,6,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200704,0,-9,-9,-9,-9,-9,-9,0,0,0.016609939,0.90035069,0.083039366,0,6.35296917,6,0,0.165382683,0.834617317,0,10.93935966,12,0.011874341,0.635224402,0.349014252,0.003887004,7.944232464,6,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200705,0,-9,-9,-9,-9,-9,-9,0,0,0.016609939,0.901322424,0.082067646,0,6.371914387,6,0,0.16154401,0.838455975,0,10.99291706,12,0.011017731,0.629068673,0.359913617,0,7.976071835,6,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200706,0,-9,-9,-9,-9,-9,-9,2,0,0.020147944,0.89055723,0.089294799,0,6.399267197,6,0,0.144055516,0.855944455,0,11.09784794,12,0.015268795,0.633833528,0.35089767,0,7.925356388,6,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200707,0,-9,-9,-9,-9,-9,-9,2,0,0.03764455,0.879266262,0.083089195,0,6.32845974,6,0,0.144055516,0.855944455,0,11.09784794,12,0.010749686,0.627669573,0.361580729,0,7.99446249,6,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200708,0,-9,-9,-9,-9,-9,-9,2,0,0.032588668,0.90648514,0.060926177,0,6.185774326,6,0,0.141464338,0.858535647,0,11.11339569,12,0.010749686,0.627321959,0.361928403,0,8.002963066,6,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200709,0,-9,-9,-9,-9,-9,-9,2,0,0.025922488,0.908519149,0.065558374,0,6.244142056,6,0,0.1137539,0.886246085,0,11.31747627,12,0.010749686,0.628298819,0.360951513,0,7.991177082,6,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200710,0,-9,-9,-9,-9,-9,-9,2,0,0.021034611,0.921504259,0.05746112,0,6.211799145,6,0,0.08118245,0.91881752,0,11.51290512,12,0.010532909,0.632979631,0.356487513,0,7.958178043,6,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
18,IN,Indiana,200711,0,-9,-9,-9,-9,-9,-9,2,0,0.021034611,0.908410728,0.070554659,0,6.286310196,6,0,0.094142333,0.905857682,0,11.43514633,12,0.00786774,0.640175283,0.351956964,0,7.934180737,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200712,0,-9,-9,-9,-9,-9,-9,2,0,0.017496606,0.908669233,0.073834181,0,6.303469658,6,0,0.115501031,0.884498954,0,11.27237892,12,0.006983902,0.636500001,0.356516123,0,7.970661163,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200801,0,-9,-9,-9,-9,-9,-9,2,0,0.01020728,0.908509195,0.08128351,0,6.344336033,6,0,0.14876096,0.851239026,0,11.07281971,12,0.010232694,0.657015204,0.332752079,0,7.813176632,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200802,0,-9,-9,-9,-9,-9,-9,2,0,0.015510597,0.903636932,0.080852456,0,6.327402115,6,0,0.170158267,0.829841733,0,10.94443607,12,0.010232694,0.670639217,0.319128066,0,7.726577759,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200803,0,-9,-9,-9,-9,-9,-9,2,0,0.015510597,0.899259925,0.085229464,0,6.351316452,6,0,0.154257506,0.845742464,0,11.0398407,12,0.010232694,0.681154191,0.308613092,0,7.710244656,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200804,0,-9,-9,-9,-9,-9,-9,2,0,0.015510597,0.899248719,0.085240692,0,6.362776756,6,0,0.154257506,0.845742464,0,11.0398407,12,0.010523672,0.690800548,0.298675746,0,7.656066895,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200805,0,-9,-9,-9,-9,-9,-9,2,0,0.015510597,0.918061793,0.066427596,0,6.262038708,6,0,0.14146027,0.858539701,0,11.11662388,12,0.017686417,0.687686563,0.294627041,0,7.618244171,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200806,0,-9,-9,-9,-9,-9,-9,2,0,0.027033705,0.912294388,0.060671899,0,6.18930769,6,0,0.107576631,0.892423391,0,11.35453987,12,0.017774878,0.704018593,0.274810225,0.003396312,7.550508022,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200807,0,-9,-9,-9,-9,-9,-9,2,0,0.016826427,0.924839139,0.058334451,0,6.225358009,6,0,0.087683171,0.912316799,0,11.47390079,12,0.014526086,0.698660612,0.283416957,0.003396312,7.620646477,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200808,0,-9,-9,-9,-9,-9,-9,2,0,0.02488194,0.916169226,0.058948852,0,6.233016968,6,0,0.055385534,0.94461447,0,11.66768646,12,0.014526086,0.693402708,0.282774806,0.009296387,7.693060875,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200809,0,-9,-9,-9,-9,-9,-9,2,0,0.029702239,0.889942586,0.080355175,0,6.321483135,6,0,0.043627664,0.956372321,0,11.73823357,12,0.018294895,0.688134432,0.28427431,0.009296387,7.700190544,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200810,0,-9,-9,-9,-9,-9,-9,2,0,0.029702239,0.87430048,0.095997281,0,6.399868011,6,0,0.043627664,0.93713057,0.019241748,11.85368443,12,0.01438724,0.677202046,0.299114347,0.009296387,7.808529854,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200811,0,-9,-9,-9,-9,-9,-9,2,0,0.029702239,0.875020385,0.095277362,0,6.36684227,6,0,0.040151753,0.918670774,0.041177496,12.00615501,12,0.007224495,0.679864228,0.296338111,0.016573198,7.901852608,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200812,0,-9,-9,-9,-9,-9,-9,2,0,0.01817913,0.877280772,0.10454008,0,6.452907562,6,0,0.052960023,0.905862451,0.041177496,11.92930508,12,0.003768809,0.678267598,0.304786712,0.013176887,7.904186726,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200901,0,-9,-9,-9,-9,-9,-9,2,0,0.01817913,0.866586089,0.115234815,0,6.482168674,6,0,0.039593551,0.919228911,0.041177496,12.00950336,12,0.009721953,0.655581355,0.315143764,0.019552961,8.021631241,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200902,0,-9,-9,-9,-9,-9,-9,2,0,0.004820297,0.892270505,0.102909185,0,6.448291302,6,0.010598771,0.024431413,0.923792303,0.041177496,12.00508785,12,0.012565925,0.654321134,0.319460094,0.013652885,7.967784405,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200903,0,-9,-9,-9,-9,-9,-9,2,0,0,0.918340862,0.081659153,0,6.369095802,6,0.010598771,0.057614319,0.890609384,0.041177496,11.80599022,12,0.008797116,0.676498055,0.301051974,0.013652885,7.868641853,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200904,0,-9,-9,-9,-9,-9,-9,2,0,0,0.922265887,0.07773412,0,6.361013412,6,0.010598771,0.066975012,0.900490463,0.021935748,11.63437557,12,0.008797116,0.670879483,0.306670547,0.013652885,7.916304111,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200905,0,-9,-9,-9,-9,-9,-9,2,0,0,0.914938033,0.085061975,0,6.433686733,6,0.010598771,0.055351872,0.934049368,0,11.57250023,12,0.008797116,0.672106326,0.312720478,0.006376073,7.85765934,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200906,0,-9,-9,-9,-9,-9,-9,2,0,0,0.930139124,0.069860868,0,6.364293098,6,0.010598771,0.060151365,0.929249883,0,11.54370308,12,0.011336171,0.671112835,0.311174899,0.006376073,7.858169556,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200907,0,-9,-9,-9,-9,-9,-9,2,0,0,0.944258094,0.055741906,0,6.3253479,6,0.010598771,0.087920941,0.901480317,0,11.37708569,12,0.005383027,0.697241187,0.297375798,0,7.707219124,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200908,0,-9,-9,-9,-9,-9,-9,2,0,0,0.930261612,0.069738388,0,6.386726379,6,0,0.087920941,0.912079036,0,11.38239098,12,0.002539055,0.714990437,0.282470495,0,7.631982327,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200909,0,-9,-9,-9,-9,-9,-9,2,0,0,0.905650795,0.094349205,0,6.534390926,6,0,0.075540505,0.924459517,0,11.45667362,12,0.005167818,0.682629943,0.312202275,0,7.776948452,6,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,200910,0,-9,-9,-9,-9,-9,-9,2,0,0,0.882255137,0.117744893,0,6.67476511,6,0,0.08096838,0.91903162,0,11.4241066,12,0.005167818,0.679212332,0.315619826,0,7.770094872,6,1,1,1,0,0,1,1,0,0,1,2,0.28641665,1,0,1,0,0
18,IN,Indiana,200911,0,-9,-9,-9,-9,-9,-9,2,0,0,0.833331943,0.166668072,0,6.955238342,6,0,0.095332369,0.904667616,0,11.3379221,12,0.008190084,0.646024644,0.342862725,0.002922556,7.950578213,6,1,1,1,0,0,1,1,0,0,1,2,0.28641665,1,0,1,0,0
18,IN,Indiana,200912,0,-9,-9,-9,-9,-9,-9,2,0,0,0.778946579,0.221053421,0,7.238483906,6,0,0.092204899,0.907795072,0,11.34429836,12,0.009952486,0.583903193,0.398707956,0.007436399,8.283248901,7,1,1,1,0,0,1,1,0,0,1,2,0.28641665,1,0,1,0,0
18,IN,Indiana,201001,0,-9,-9,-9,-9,-9,-9,2,0,0,0.69873035,0.30126965,0,7.71087265,6.666666508,0,0.064435318,0.935564637,0,11.51091576,12,0.01265802,0.554629922,0.425275683,0.007436399,8.439253807,7,1,1,1,0,0,1,1,0,0,1,2,0.28641665,1,0,1,0,0
18,IN,Indiana,201002,0,-9,-9,-9,-9,-9,-9,2,0,0.004305268,0.635526538,0.360168189,0,8.042859077,6.666666508,0,0.083125077,0.916874886,0,11.48886013,12,0.01265802,0.503786147,0.476119459,0.007436399,8.721744537,7.666666508,1,1,1,0,0,1,1,0,0,1,2,0.28641665,1,0,1,0,0
18,IN,Indiana,201003,0,-9,-9,-9,-9,-9,-9,2,0,0.004305268,0.619967103,0.375727654,0,8.129867554,6.666666508,0,0.088533208,0.911466777,0,11.45641136,12,0.010029258,0.490041524,0.492492825,0.007436399,8.837512016,8.5,1,1,1,0,0,1,1,0,0,1,2,0.28641665,1,0,1,0,0
18,IN,Indiana,201004,0,-9,-9,-9,-9,-9,-9,2,0,0.004305268,0.5919016,0.403793156,0,8.298260689,6.666666508,0,0.073744632,0.926255345,0,11.54514313,12,0.010029258,0.485373497,0.497160852,0.007436399,8.889041901,8.5,1,1,1,0,0,1,1,0,0,1,2,0.28641665,1,0,1,0,0
18,IN,Indiana,201005,0,-9,-9,-9,-9,-9,-9,2,0,0.004305268,0.592014611,0.403680146,0,8.300467491,6.666666508,0,0.084575929,0.915424049,0,11.48015499,12,0.010339324,0.460210115,0.524936736,0.004513843,9.031323433,9.5,1,1,1,0,0,1,1,0,0,1,2,0.28641665,1,0,1,0,0
18,IN,Indiana,201006,0,-9,-9,-9,-9,-9,-9,2,0,0.004305268,0.570336938,0.425357789,0,8.470892906,6.666666508,0,0.070095643,0.929904342,0,11.5521822,12,0.006037867,0.474505901,0.515369594,0.004086634,9.005817413,9.5,1,1,1,0,0,1,1,0,0,1,2,0.28641665,1,0,1,0,0
18,IN,Indiana,201007,0,-9,-9,-9,-9,-9,-9,2,0,0.011717499,0.582427442,0.40585506,0,8.337817192,6,0,0.084605448,0.915394545,0,11.46512318,12,0.003332332,0.465104401,0.527476609,0.004086634,9.098848343,9.5,1,1,1,0,0,1,1,0,0,1,2,0.28641665,1,0,1,0,0
18,IN,Indiana,201008,0,-9,-9,-9,-9,-9,-9,2,0,0.007412231,0.607863724,0.384724021,0,8.255036354,6,0,0.131988406,0.847672045,0.020339554,11.3435421,12,0.006797176,0.466064245,0.523051977,0.004086634,9.051732063,9.333333015,1,1,1,0,0,1,1,0,0,1,2,0.28641665,1,0,1,0,0
18,IN,Indiana,201009,0,-9,-9,-9,-9,-9,-9,2,0,0.007412231,0.589000225,0.40358752,0,8.356210709,6,0,0.134593993,0.845066428,0.020339554,11.32790852,12,0.006797176,0.454711229,0.531265736,0.0072259,9.148246765,9.5,1,1,1,0,0,1,1,0,0,1,2,0.28641665,1,0,1,0,0
18,IN,Indiana,201010,0,-9,-9,-9,-9,-9,-9,2,0,0.007412231,0.580721319,0.411866456,0,8.394055367,6,0,0.151102275,0.828558147,0.020339554,11.21235085,12,0.006797176,0.422821879,0.563155055,0.0072259,9.329511642,10.5,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201011,0,-9,-9,-9,-9,-9,-9,2,0,0.011836428,0.593253911,0.39490965,0,8.275117874,6,0,0.125906989,0.853753448,0.020339554,11.36352253,12,0.003464844,0.441512764,0.544492245,0.01053017,9.242468834,10.5,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201012,0,-9,-9,-9,-9,-9,-9,2,0,0.011836428,0.61581713,0.372346431,0,8.119614601,6,0,0.125906989,0.853753448,0.020339554,11.27313614,12,0.003464844,0.437124163,0.552967489,0.006443536,9.254157066,10.5,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201101,0,-9,-9,-9,-9,-9,-9,2,0,0.004424197,0.615367353,0.373450398,0.006758073,8.209951401,6,0,0.1326994,0.846961021,0.020339554,11.23238182,12,0.003464844,0.417382389,0.572709203,0.006443536,9.344279289,11.5,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201102,0,-9,-9,-9,-9,-9,-9,2,0,0.004424197,0.582537293,0.406280458,0.006758073,8.361569405,6.166666508,0.010339738,0.06662669,0.923033595,0,11.35236454,12,0,0.410987467,0.582569003,0.006443536,9.43825531,12,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201103,0,-9,-9,-9,-9,-9,-9,2,0,0.004424197,0.571448326,0.417369425,0.006758073,8.438645363,6.166666508,0.010339738,0.057594247,0.932066023,0,11.40655899,12,0.003796215,0.424552619,0.568346918,0.00330427,9.265260696,11,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201104,0,-9,-9,-9,-9,-9,-9,2,0,0.004424197,0.557811141,0.43100661,0.006758073,8.494638443,6.833333492,0.010339738,0.053580001,0.936080277,0,11.44715309,12,0.003796215,0.425978154,0.566921353,0.00330427,9.231185913,11,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201105,0,-9,-9,-9,-9,-9,-9,2,0,0,0.553287089,0.439954847,0.006758073,8.567331314,6.833333492,0.010339738,0.053580001,0.936080277,0,11.3346777,12,0.007463111,0.422634721,0.569902182,0,9.203734398,11,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201106,0,-9,-9,-9,-9,-9,-9,2,0,0.007273836,0.510545194,0.475422889,0.006758073,8.756298065,7.666666508,0.010339738,0.053580001,0.936080277,0,11.4523077,12,0.007463111,0.436327994,0.556208909,0,9.118065834,10.66666698,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201107,0,-9,-9,-9,-9,-9,-9,2,0,0.007273836,0.499290913,0.493435264,0,8.792815208,8.333333015,0.010339738,0.032277785,0.957382441,0,11.55669212,12,0.010400916,0.421792209,0.56780684,0,9.201562881,10.66666698,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201108,0,-9,-9,-9,-9,-9,-9,2,0,0.007273836,0.483777702,0.508948505,0,8.894552231,9,0,0.032277785,0.967722178,0,11.67042923,12,0.013921006,0.391127139,0.594951868,0,9.365276337,10.66666698,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201109,0,-9,-9,-9,-9,-9,-9,2,0,0.007273836,0.439187706,0.553538442,0,9.152610779,10,0,0.012494045,0.987505972,0,11.78913116,12,0.01012479,0.359639317,0.63023591,0,9.618770599,11.66666698,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201110,0,-9,-9,-9,-9,-9,-9,1,0,0.007273836,0.40578723,0.586938918,0,9.390672684,10.33333302,0,0,1,0,11.86409569,12,0.013582994,0.329561591,0.656855464,0,9.800623894,11.66666698,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201111,0,-9,-9,-9,-9,-9,-9,1,0,0.007273836,0.368851542,0.623874605,0,9.614917755,11.33333302,0,0,1,0,11.97657108,12,0.013516852,0.289062023,0.697421134,0,10.06907272,11.66666698,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201112,0,-9,-9,-9,-9,-9,-9,1,0,0,0.366739839,0.633260131,0,9.681173325,11.5,0,0,1,0,11.97657108,12,0.013516852,0.238645285,0.747837901,0,10.3491621,12,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201201,0,-9,-9,-9,-9,-9,-9,1,0,0.006278385,0.351144493,0.642577112,0,9.719734192,11.83333302,0,0.067907676,0.932092309,0,11.59255409,12,0.013567904,0.210414618,0.776017487,0,10.50779915,12,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201202,0,-9,-9,-9,-9,-9,-9,1,0,0.006278385,0.304508954,0.68921268,0,9.96991539,12,0,0.067907676,0.932092309,0,11.57226753,12,0.010047815,0.189457163,0.800495028,0,10.61490154,12,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201203,0,-9,-9,-9,-9,-9,-9,1,0,0.006278385,0.267710328,0.726011276,0,10.16197777,12,0,0.067907676,0.932092309,0,11.53216743,12,0.010047815,0.146881446,0.843070745,0,10.87271309,12,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201204,0,-9,-9,-9,-9,-9,-9,1,0,0.006278385,0.238203257,0.755518377,0,10.32693481,12,0,0.067907676,0.932092309,0,11.47947502,12,0.006589611,0.117893331,0.87551707,0,11.02882862,12,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201205,0,-9,-9,-9,-9,-9,-9,1,0,0.006278385,0.168901294,0.82482034,0,10.6943388,12,0,0.067907676,0.932092309,0,11.47947502,12,0.002988857,0.089832626,0.907178521,0,11.21502876,12,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
18,IN,Indiana,201206,0,-9,-9,-9,-9,-9,-9,1,0,0.006278385,0.117651939,0.876069665,0,11.03725815,12,0,0.067907676,0.932092309,0,11.47947502,12,0.002988857,0.060343586,0.932470977,0.004196587,11.44013786,12,1,1,1,0,0,1,1,0,0,1,2,0,1,0,1,0,0
